"City","OtherName","Country","Latitude","Longitude","Certainty","year","population"
"Ahmedabad","Asawal","India","23.039568","72.566004",1,"AD_1850",96000
"Ahmednagar","","India","19.095208","74.749592",1,"AD_1850",26012
"Aix","","France","43.526304","†5.445429",3,"AD_1850",23000
"Aksu","Aqsu","China","41.12306","80.26444",1,"AD_1850",23000
"Albany","New York","United States of America","42.652578","-73.756233",1,"AD_1850",55708
"Aleppo","","Syria","36.216667","37.166667",1,"AD_1850",90000
"Alexandria","","Egypt","31.200092","29.918739",1,"AD_1850",138000
"Algiers","","Algiers","36.7525","3.04197",1,"AD_1850",54000
"Allahabad","Prayag","India","25.44894","81.83328",1,"AD_1850",70000
"Almeria","AlmerÌa ","Spain","36.83814","-2.45974",1,"AD_1850",21000
"Amarapura","","Myanmar","21.892983","96.05",1,"AD_1850",90000
"Amiens","","France","49.892","2.299",1,"AD_1850",47000
"Amritsar","","India","31.63661","74.87476",1,"AD_1850",101000
"Amsterdam","","Netherlands","52.37403","4.88969",1,"AD_1850",225000
"Angers","","France","47.46667","-0.55",1,"AD_1850",43000
"Antwerp","Antwerpen ","Belgium","51.219217","4.402883",1,"AD_1850",103328
"Arequipa","","Peru","-16.39889","-71.535",1,"AD_1850",21000
"Arras","","France","50.291","2.777533",1,"AD_1850",25000
"Astrakhan","Atil, Itil","Russian Federation","46.366681","48.083239",1,"AD_1850",44000
"Asuncion","AsunciÛn ","Paraguay","-25.30066","-57.63591",1,"AD_1850",44000
"Asyut","","Egypt","27.18096","31.18368",1,"AD_1850",25000
"Athens","","Greece","37.97945","23.71622",1,"AD_1850",30000
"Augsberg","Ausburg","Germany","48.371444","10.898239",1,"AD_1850",35000
"Aurangabad","","India","19.876165","75.343314",1,"AD_1850",30000
"Avignon","","France","43.94834","4.80892",1,"AD_1850",32000
"Baeza","","Spain","37.99384","-3.47103",1,"AD_1850",10800
"Baghdad","Bagdad","Iraq","33.34058","44.40088",1,"AD_1850",60000
"Baltimore","Maryland","United States of America","39.29038","-76.61219",1,"AD_1850",169054
"Bangalore","","India","12.97194","77.59369",1,"AD_1850",130000
"Bangkok","","Thailand","13.75398","100.50144",1,"AD_1850",158000
"Barcelona","","Spain","41.38879","2.15899",1,"AD_1850",167000
"Bareilly","","India","28.34702","79.42193",1,"AD_1850",101000
"Bari","","Italy","41.117142","16.871872",1,"AD_1850",31000
"Bauchi","Yakoba","Nigeria","10.315833","9.844167",3,"AD_1850",40000
"Beijing","Peking","China","39.9075","116.39723",1,"AD_1850",1648000
"Belfast","","Ireland","54.597283","-5.930117",1,"AD_1850",99000
"Belgrade","Beograd","Serbia","44.80401","20.46513",1,"AD_1850",13485
"Bellary","","India","15.14575","76.91751",1,"AD_1850",43000
"Benin","Oedo","Nigeria","6.339081","5.626483",2,"AD_1850",60000
"Berdychiv","Berdichev","Ukraine","49.907903","28.587936",1,"AD_1850",43000
"Bergamo","","Italy","45.69798","9.66895",1,"AD_1850",19000
"Bergen","","Norway","60.391264","5.322053",1,"AD_1850",25000
"Berlin","","Germany","52.52437","13.41053",1,"AD_1850",446000
"Besancon","BesanÁon ","France","47.24878","6.01815",1,"AD_1850",33000
"Bhagalpur","Boglipore","India","25.24446","86.97183",1,"AD_1850",54000
"Bharatpur","Bhurtpore","India","27.21731","77.49009",3,"AD_1850",45000
"Bihar","Udantapura, Odantapuri","India","25.096074","85.313119",3,"AD_1850",40000
"Birmingham","","United Kingdom","52.48142","-1.89983",1,"AD_1850",294000
"Blackburn","","United Kingdom","53.748578","-2.487536",2,"AD_1850",45000
"Bogota","Bacata, Funza, Bogot·","Columbia","4.598056","-74.075833",1,"AD_1850",53000
"Bologna","","Italy","44.49381","11.33875",1,"AD_1850",71500
"Bolton","","United Kingdom","53.58333","-2.43333",1,"AD_1850",60000
"Bordeaux","","France","44.84044","-0.5805",1,"AD_1850",142000
"Borinage","","Belgium","50.617619","3.345133",2,"AD_1850",55671
"Boston","","United States of America","42.358431","-71.059772",1,"AD_1850",209000
"Bourges","","France","47.08333","2.4",1,"AD_1850",24000
"Bradford","","United Kingdom","53.79391","-1.75206",2,"AD_1850",99000
"Bratislava","Pozsony, Pressburg","Slovakia","48.145892","17.107136",2,"AD_1850",46000
"Braunschweig","Brunswick","Germany","52.268875","10.526769",1,"AD_1850",40000
"Bremen","","Germany","53.07516","8.80777",1,"AD_1850",54000
"Brescia","","Italy","45.52478","10.22727",1,"AD_1850",17000
"Brest","","France","48.3908","-4.486075",1,"AD_1850",70000
"Brighton","","United Kingdom","50.822531","-0.137164",2,"AD_1850",63000
"Bristol","","United Kingdom","51.45523","-2.59665",1,"AD_1850",150000
"Broach","","India","21.724644","73.002294",3,"AD_1850",31332
"Brugge","Bruges","Belgium","51.210819","3.224936",1,"AD_1850",50698
"Brunn","Brno","Austria","49.2","16.6167",2,"AD_1850",51000
"Brussel","Brussels","Belgium","50.85045","4.34878",1,"AD_1850",210000
"Bucharest","","Romania","44.43225","26.10626",1,"AD_1850",95000
"Budapest","","Hungary","47.49801","19.03991",1,"AD_1850",156506
"Buenos Aires","","Argentina","-34.61315","-58.37723",1,"AD_1850",74000
"Buffalo","","United States of America","42.9047","-78.8494",1,"AD_1850",42261
"Bukhara","Bokhara","Uzbekistan","39.765869","64.422347",1,"AD_1850",70000
"Burgos","","Spain","42.35","-3.7",1,"AD_1850",22000
"Bursa","Brusa","Turkey","40.19266","29.08403",1,"AD_1850",73000
"Cadiz","","Spain","36.52978","-6.29465",1,"AD_1850",88000
"Caen","","France","49.18585","-0.35912",1,"AD_1850",43000
"Cairo","Fostat, Fustat","Egypt","30.06263","31.24967",1,"AD_1850",260000
"Calcutta","Kolkata","India","22.56263","88.36304",1,"AD_1850",413182
"Calicut","","India","11.258753","75.78041",3,"AD_1850",38000
"Campulung Muscel","","Romania","47.5308","25.5514",1,"AD_1850",9000
"Caracas","","Venezuela","10.48801","-66.87919",1,"AD_1850",43000
"Cartagena","","Spain","37.625683","-0.996583",1,"AD_1850",31000
"Catania","","Italy","37.50213","15.08719",1,"AD_1850",62000
"Changsha","","China","28.196111","112.972222",1,"AD_1850",100000
"Chaozhou","Chaochow, Chaohsien","China","23.67","116.63",3,"AD_1850",40000
"Charleston","South Carolina","United States of America","32.7833","-79.9333",1,"AD_1850",42985
"Chatham","","United Kingdom","51.37891","0.52786",2,"AD_1850",49000
"Chengde","Jehol","China","40.966667","117.933333",3,"AD_1850",40000
"Chengdu","","China","30.66667","104.06667",1,"AD_1850",200000
"Chhapra","","India","25.7848","84.7274",3,"AD_1850",40000
"Chisinau","Kishinev, Chisin„u ","Republic of Moldova","47.026858","28.84155",1,"AD_1850",45000
"Chongqing","Chonquing, Chungking","China","29.56301","106.551557",2,"AD_1850",83000
"Chunar","Chandalgar, Uttar Pradesh","India","25.12909","82.8836",1,"AD_1850",11058
"Cincinnati","","United States of America","39.162","-84.45689",1,"AD_1850",130828
"Cochabamba","Oropesa","Bolivia","-17.3895","-66.1568",1,"AD_1850",15000
"Cologne","Koln, Coln","Germany","50.937531","6.960278",1,"AD_1850",95082
"Constantine","","Algeria","36.365","6.61472",1,"AD_1850",28000
"Copenhagen","","Denmark","55.67594","12.56553",1,"AD_1850",135641
"Cordoba","Cordova, CÛrdoba","Spain","38.046133","-4.893564",2,"AD_1850",34000
"Corinth","","Greece","37.938636","22.932228",1,"AD_1850",15000
"Cork","","Ireland","51.89797","-8.47061",1,"AD_1850",89000
"Cremona","","Italy","45.13617","10.02797",1,"AD_1850",28000
"Cuttack","","India","20.46497","85.87927",1,"AD_1850",40000
"Cuzco","","Peru","-13.525","-71.972222",1,"AD_1850",41152
"Damascus","","Syria","33.5102","36.29128",1,"AD_1850",108599
"Datong","Taitong, Tatung","China","40.083333","113.3",2,"AD_1850",40000
"Debrecen","","Hungary","47.53333","21.63333",1,"AD_1850",29844
"Delft","","Netherlands","52.00667","4.35556",1,"AD_1850",17500
"Delhi","","India","28.65381","77.22897",1,"AD_1850",156000
"Demak","","Indonesia","-6.8909","110.6396",1,"AD_1850",3000
"Derby","","United Kingdom","52.922531","-1.474619",1,"AD_1850",40000
"Dhaka","Dacca","India","23.709921","90.407143",1,"AD_1850",60617
"Diyarbakir","Diarbekr","Turkey","37.914411","40.230628",1,"AD_1850",27000
"Dordrecht","","Netherlands","51.81","4.67361",1,"AD_1850",20878
"Dresden","","Germany","51.05089","13.73832",1,"AD_1850",97000
"Dublin","","Ireland","53.33306","-6.24889",1,"AD_1850",263000
"Dumyat","Damietta","Egypt","31.41648","31.81332",1,"AD_1850",27000
"Dundee","","United Kingdom","56.5","-2.96667",1,"AD_1850",77000
"Dunkerque","Dunkirk","France","51.0383","2.3775",1,"AD_1850",28000
"Ecija","…cija ","Spain","37.5422","-5.0826",1,"AD_1850",24000
"Edessa","Urfa","Turkey","37.15","38.8",1,"AD_1850",33000
"Edinburgh","","United Kingdom","55.95206","-3.19648",1,"AD_1850",191000
"Edirne","Adrianople","Turkey","41.681808","26.562269",1,"AD_1850",85000
"Erzurum","Theodosiopolis, Erzerum","Turkey","39.90861","41.27694",1,"AD_1850",47000
"Esfahan","Isfahan","Iran","32.651389","51.679192",1,"AD_1850",67000
"Esztergom","","Hungary","47.7928","18.74148",1,"AD_1850",11454
"Exeter","","United Kingdom","50.7236","-3.52751",1,"AD_1850",40000
"Faizabad","Ayodhya, Ajodhya, Fyzabad","India","26.779386","82.142169",2,"AD_1850",45000
"Farrukhabad","","India","27.39048","79.58006",3,"AD_1850",68000
"Ferrara","","Italy","44.82678","11.62071",1,"AD_1850",38000
"Fez","Fes","Morocco","34.033333","-5.01",1,"AD_1850",85000
"Florence","Firenze","Italy","43.771033","11.248",1,"AD_1850",107000
"Frankfurt am Main","","Germany","50.110922","8.682128",1,"AD_1850",72000
"Fuzhou","Fuchow, Hokchiu, Fujian province","China","26.076111","119.306389",1,"AD_1850",175000
"Gaya","","India","24.79686","85.00385",1,"AD_1850",50000
"Gdansk","Danzig","Poland","54.352025","18.64663",2,"AD_1850",64000
"Geneva","GenËve ","Switzerland","46.198392","6.142297",1,"AD_1850",42123
"Genova","Genoa","Italy","44.40565","8.946256",1,"AD_1850",110000
"Gent","Ghent","Belgium","51.053469","3.730378",1,"AD_1850",108256
"Glasgow","","United Kingdom","55.86515","-4.25763",1,"AD_1850",345000
"Gorakhpur","","India","26.760555","83.373168",2,"AD_1850",48000
"Granada","","Spain","37.177336","-3.598558",1,"AD_1850",58000
"Graz","","Austria","47.06667","15.45",1,"AD_1850",54000
"Grenoble","","France","45.16667","5.71667",1,"AD_1850",31000
"Groningen","","Netherlands","53.21917","6.56667",1,"AD_1850",28000
"Guadalajara","","Mexico","20.673819","-103.343489",1,"AD_1850",63000
"Guanajuato","","Mexico","21.01858","-101.2591",1,"AD_1850",33000
"Guangzhou","Canton","China","23.11667","113.25",1,"AD_1850",875000
"Guatemala City","Iximche","Guatemala","14.64072","-90.51327",1,"AD_1850",40000
"Guilin","Gwilin, Kweilin","China","25.273566","110.290195",3,"AD_1850",43000
"Guiyang","Gwiyang, Kweiyang","China","26.647661","106.630154",1,"AD_1850",85000
"Gwalior","","India","26.22982","78.17337",1,"AD_1850",71000
"Haarlem","","Netherlands","52.38084","4.63683",1,"AD_1850",25778
"Hama","","Syria","35.133333","36.75",2,"AD_1850",44000
"Hamadan","","Iran","34.79922","48.51456",1,"AD_1850",30000
"Hamburg","","Germany","53.57532","10.01534",1,"AD_1850",194000
"Hangzhou","Hangchow","China","30.25","120.166667",2,"AD_1850",434000
"Hannover","","Germany","52.37052","9.73322",1,"AD_1850",47000
"Hanoi","H‡ Noi","Vietnam","21.033333","105.85",1,"AD_1850",75000
"Hanzhong","Hanchung","China","33.066667","107.016667",1,"AD_1850",65000
"Havana","La Habana","Cuba","23.13302","-82.38304",1,"AD_1850",131000
"Hiroshima","","Japan","34.396775","132.460017",1,"AD_1850",63000
"Ho Chi Minh","Saigon","Vietnam","10.823099","106.628767",1,"AD_1850",50000
"Huai'an","Huaian, Hwaian","China","33.5","119.133333",1,"AD_1850",45000
"Hull","","United Kingdom","53.7446","-0.33525",1,"AD_1850",82000
"Hyderabad","","India","17.38405","78.45636",1,"AD_1850",200000
"Iasi","Jassy","Romania","47.16667","27.6",1,"AD_1850",53000
"Ibadan","","Nigeria","7.38778","3.89639",1,"AD_1850",55000
"Ijaye","short-lived kingdom","Nigeria","6.684967","3.288544",3,"AD_1850",35000
"Ikoso","Shaki","Guinea","8.666667","3.383333",3,"AD_1850",40000
"Ilade","","Nigeria","6.5667","3.5333",3,"AD_1850",30000
"Ilorin","","Nigeria","8.5","4.55",1,"AD_1850",70000
"Indore","","India","22.71792","75.8333",1,"AD_1850",60000
"Ioannina","Iannina,  Io·nnina, Yannina","Greece","39.665028","20.853747",1,"AD_1850",23000
"Iraklion","Irakleion, Candia. Heraklion","Greece","35.338736","25.144214",1,"AD_1850",18910
"Istanbul","Constantinople, Byzantium","Turkey","41.005275","28.976944",1,"AD_1850",785000
"Izmail","Ismail","Romania","45.351667","28.836389",2,"AD_1850",26000
"Jaipur","Jeypore","India","26.91962","75.78781",1,"AD_1850",100000
"Jakarta","Batavia","Indonesia","-6.21462","106.84513",1,"AD_1850",60000
"Jalandhar","Jullundur","India","31.326015","75.576183",3,"AD_1850",40000
"Jammu","","India","32.73569","74.86911",1,"AD_1850",40000
"Jerez de la Frontera","Xerez","Spain","36.6936","-6.132431",1,"AD_1850",31000
"Jhansi","","India","25.45446","78.58221",1,"AD_1850",60000
"Jilin","Kirin","China","43.896536","125.32599",3,"AD_1850",40000
"Jinan","Tsinan","China","36.650997","117.120497",1,"AD_1850",70000
"Jingdezhen","Kingtehchen","China","29.268836","117.17842",2,"AD_1850",170000
"Jodhpur","","India","26.26841","73.00594",1,"AD_1850",50000
"Kabul","","Afghanistan","34.52813","69.17233",1,"AD_1850",60000
"Kagoshima","","Japan","31.5966","130.557183",1,"AD_1850",72000
"Kaifeng","Bienliang, Pienliang","China","34.7986","114.30742",1,"AD_1850",90000
"Kairouan","Qairwan, Qairawan, Zirids, Kairwan","Tunisia","†35.674444","10.101667",2,"AD_1850",15000
"Kaluga","","Russian Federation","54.5293","36.27542",1,"AD_1850",29560
"Kanazawa","","Japan","36.561325","136.656206",1,"AD_1850",116000
"Kano","","Nigeria","12.00012","8.51672",1,"AD_1850",40000
"Kashi","Kashgar","China","39.4704","75.989756",1,"AD_1850",35000
"Katsina","","Nigeria","12.98943","7.60063",1,"AD_1850",7500
"Kazan","","Russian Federation","55.790278","49.134722",2,"AD_1850",44000
"Kerman","","Iran","30.28321","57.07879",1,"AD_1850",30000
"Kherson","Cherson","Ukraine","46.635417","32.616867",1,"AD_1850",24338
"Kiev","","Ukraine","50.45466","30.5238",1,"AD_1850",52000
"Kingston","","Jamaica","17.992731","-76.8",1,"AD_1850",33000
"Kobe","Hyogo","Japan","34.691269","135.183072",1,"AD_1850",21861
"Kokand","Khokand","Uzbekistan","40.533261","70.932342",1,"AD_1850",80000
"Konigsberg","Kaliningrad, Kˆnigsberg ","Germany","54.716667","20.516667",2,"AD_1850",76122
"Konya","Konia","Turkey","37.87135","32.48464",1,"AD_1850",33000
"Krakow","Cracow","Poland","50.06143","19.93658",1,"AD_1850",42000
"Kukawa","Kuka","Nigeria","12.916667","13.566667",3,"AD_1850",50000
"Kumasi","","Guinea","6.68848","-1.62443",1,"AD_1850",25000
"Kunming","Yunnanfu","China","25.03889","102.71833",1,"AD_1850",50000
"Kursk","","Russian Federation","51.73733","36.18735",1,"AD_1850",30000
"Kyoto","","Japan","35.02107","135.75385",1,"AD_1850",323000
"La Paz","","Bolivia","-16.5","-68.15",1,"AD_1850",44000
"Lahore","","Pakistan","31.54972","74.34361",1,"AD_1850",94000
"Lanzhou","Lanchow","China","36.061089","103.834304",1,"AD_1850",100000
"Le Havre","","France","49.494369","0.107931",1,"AD_1850",53000
"Leeds","","United Kingdom","53.79648","-1.54785",1,"AD_1850",184000
"Leghorn","Livorno","Italy","43.55","10.310579",2,"AD_1850",84000
"Leicester","","United Kingdom","52.6386","-1.13169",1,"AD_1850",59000
"Leipzig","","Germany","51.33962","12.37129",1,"AD_1850",63000
"Lhasa","","China","29.645563","91.140749",1,"AD_1850",42000
"Liege"," LiËge ","Belgium","50.63373","5.56749",1,"AD_1850",92164
"Lille","","France","50.628442","3.054975",1,"AD_1850",99000
"Lima","Rimac","Peru","-12.04318","-77.02824",1,"AD_1850",70000
"Limerick","","Ireland","52.6653","-8.630497",1,"AD_1850",54000
"Limoges","","France","45.83153","1.2578",1,"AD_1850",34000
"Lisbon","","Portugal","38.71667","-9.13333",1,"AD_1850",262000
"Liverpool","","United Kingdom","53.408372","-2.991572",1,"AD_1850",425000
"London","","United Kingdom","51.511214","-0.119825",1,"AD_1850",2320000
"Louisville","Kentucky","United States of America","38.252563","-85.758367",1,"AD_1850",45316
"Louveigne","Louvain, LouveignÈ ","Belgium","50.877572","4.704328",2,"AD_1850",29747
"Lubeck","L¸beck ","Germany","53.865886","10.687097",1,"AD_1850",23000
"Lucknow","","India","26.83928","80.92313",1,"AD_1850",300000
"Ludhiana","","India","30.90015","75.85229",1,"AD_1850",50000
"Lvov","Lwow, Lemberg","Poland","49.839683","24.029717",1,"AD_1850",71000
"Lyon","","France","45.74846","4.84671",1,"AD_1850",220000
"Macao","","China","22.1667","113.55",1,"AD_1850",29587
"Magdeburg","","Germany","52.130808","11.628878",1,"AD_1850",52055
"Madras","","India","13.08784","80.27847",1,"AD_1850",310000
"Madrid","","Spain","40.416775","-3.703789",1,"AD_1850",216571
"Madurai","","India","9.91735","78.11962",1,"AD_1850",41601
"Mahdia","Mahdiya","Tunisia","35.50472","11.06222",1,"AD_1850",4000
"Mainz","","Germany","49.98419","8.2791",1,"AD_1850",43000
"Malaga","","Spain","36.721261","-4.421267",1,"AD_1850",75000
"Manchester","","United Kingdom","53.48095","-2.23743",1,"AD_1850",404000
"Manila","","Philippines","14.58","121",1,"AD_1850",114000
"Mansura","Brahmanabad  ","Pakistan","25.590258","68.776944",3,"AD_1850",24000
"Mantova","Mantua","Italy","45.156417","10.791375",1,"AD_1850",28000
"Marrakech","Marrakesh","Morocco","31.63416","-7.99994",1,"AD_1850",50000
"Marseille","","France","43.29695","5.38107",1,"AD_1850",139000
"Masenya","","Chad","11.402536","16.171328",3,"AD_1850",20000
"Mashhad","Meshhed","Iran","36.3","59.6",1,"AD_1850",45000
"Mathura","Muttra","India","27.4925","77.673611",3,"AD_1850",56000
"Matsumae","Fukuyama, Matsmaye (Hokkaido)","Japan","41.433333","140.116667",3,"AD_1850",65000
"Mecca","","Saudi Arabia","21.42667","39.82611",1,"AD_1850",45000
"Medina del Campo","","Spain","41.31239","-4.91413",1,"AD_1850",2700
"Meerut","","India","28.97155","77.71934",1,"AD_1850",55000
"Meknes","Takrart, Mequinez, Miknas, MeknËs ","Morocco","33.89352","-5.54727",1,"AD_1850",56000
"Melbourne","","Australia","-37.814","144.96332",1,"AD_1850",35000
"Merida","Tiho","Mexico","20.979719","-89.615789",1,"AD_1850",25000
"Merthyr Tydfil","","United Kingdom","51.748731","-3.381647",1,"AD_1850",61000
"Messina","","Italy","38.19327","15.54969",1,"AD_1850",66000
"Mexico City","Tenochtitlan","Mexico","19.42847","-99.12766",1,"AD_1850",170000
"Milan","","Italy","45.465453","9.198786",1,"AD_1850",182000
"Mirzapur","","India","24.10287","82.564433",3,"AD_1850",77000
"Montreal","MontrÈal","Canada","45.50884","-73.58781",1,"AD_1850",48207
"Moradabad","","India","28.83893","78.77684",1,"AD_1850",54000
"Moscow","","Russian Federation","55.75222","37.61556",1,"AD_1850",373800
"Mosul","Ak Mawsil","Iraq","36.335","43.11889",1,"AD_1850",45000
"Multan","","Pakistan","30.19556","71.47528",1,"AD_1850",80000
"Mumbai","Bombay","India","19.07283","72.88261",1,"AD_1850",580000
"Munger","Mudgagiri, Monghyr","India","25.37262","86.490321",1,"AD_1850",40000
"Munich","","Germany","48.136739","11.576756",1,"AD_1850",115000
"Murcia","","Spain","37.98704","-1.13004",1,"AD_1850",42000
"Murshidabad","","India","24.1839","88.27171",3,"AD_1850",96000
"Muscat","","Oman","23.61387","58.5922",1,"AD_1850",60000
"Mysore","","India","12.29791","76.63925",1,"AD_1850",54000
"Nagoya","","Japan","35.181447","136.906397",1,"AD_1850",93000
"Nagpur","","India","21.15","79.1",2,"AD_1850",111000
"Nanchang","","China","28.68333","115.88333",1,"AD_1850",75000
"Nancy","","France","48.68439","6.18496",1,"AD_1850",44000
"Nanhai","Foshan, Fatshan","China","23.016667","113.116667",1,"AD_1850",175000
"Nanjing","Nanking","China","32.05","118.766667",1,"AD_1850",50000
"Nanning","","China","22.81667","108.31667",1,"AD_1850",40000
